workerid,proliferate.condition,CC,Southern_rating,SpeakerGender,age_correct,age_incorrect,age_rating,age_type,assertiveness_rating,block,compQuestionType,democrat_rating,empathy_rating,femininity_rating,file,intelligence_rating,item_type,list,list_whichSpPoliticsFirst,matrixName_correct,matrixName_incorrect,matrixName_type,matrix_clause,name,orientation,participant_beliefs,predicate,projection,republican_rating,rt,slide_number_in_experiment,socialInfo,spBelief_rating,topic,true_false,whichSpPoliticsFirst,error
4455,default,the agenda is longer than usual today,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_NS,,,,Ethan didn't confess that,Michael,N,,confess,0.92,,20495,44,S,,agenda,NA,NS,
4455,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_NS,,,,Mary didn't say that,John,conservative,,say,0.53,,22150,45,N,,covid,NA,NS,
4455,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_NS,,,,Grace didn't say that,Daniel,liberal,,say,0.22,,21387,46,N,,abortion,NA,NS,
4455,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_NS,,,,Ken didn't confess that,Donna,liberal,,confess,0.09,,23424,47,S,,minimum_wage,NA,NS,
4455,default,the event website is working now,,F,,,,,,block3,,,,,F-S-Veronica.png,,MC,list2,list2_NS,,,,NA,Veronica,N,,NA,1,,20685,48,S,,website,NA,NS,
4455,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_NS,,,,Glenn didn't suggest that,Anthony,conservative,,suggest,0.5,,22105,49,S,,capitol_uprising,NA,NS,
4455,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-N-Ashley.png,,MC,list2,list2_NS,,,,NA,Ashley,conservative,,NA,1,,15619,50,N,,lockdown,NA,NS,
4455,default,Trump handled the pandemic well,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_NS,,,,Danny didn't admit that,Ryan,conservative,,admit,0.52,,22743,51,S,,Trump_pandemic,NA,NS,
4455,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list2,list2_NS,,,,Allison didn't hear that,Helen,liberal,,hear,1,,12190,52,N,,medicaid,NA,NS,
4455,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list2,list2_NS,,,,Tony didn't confess that,Amy,conservative,,confess,1,,18836,53,S,,Trump_economy,NA,NS,
4455,default,the military is underfunded,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_NS,,,,Emma didn't acknowledge,Elizabeth,conservative,,acknowledge,0.77,,12092,54,N,,military,NA,NS,
4455,default,there are too few restrictions on welfare benefits,,M,,,,,,block3,,,,,M-N-Jay.png,,itIsT_F,list2,list2_NS,,,,NA,Jay,conservative,,NA,1,,12856,55,N,,welfare,true,NS,
4375,default,the 2020 election was legitimate,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list2,list2_NS,,,,Jen didn't confess that,Tim,liberal,1,confess,,,10163,4,N,,2020_election,,NS,
4375,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-N-Ashley.png,,MC,list2,list2_NS,,,,NA,Ashley,conservative,0,NA,,,4448,5,N,,lockdown,,NS,
4375,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_NS,,,,Mary doesn't know that,John,conservative,0,know,,,2922,6,N,,covid,,NS,
4375,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_NS,,,,NA,NA,NA,0,NA,,,3682,7,NA,,capital,,NS,
4375,default,immigrants support the economy,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_NS,,,,Ben didn't say that,Sarah,liberal,1,say,,,3776,8,S,,immigrants,,NS,
4375,default,Trump handled the pandemic well,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list2,list2_NS,,,,Danny didn't say that,Ryan,conservative,0,say,,,4978,9,S,,Trump_pandemic,,NS,
4375,default,the minimum wage is too low,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list2,list2_NS,,,,Ken doesn't think that,Donna,liberal,1,think,,,3029,10,S,,minimum_wage,,NS,
4375,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_NS,,,,NA,NA,NA,1,NA,,,3444,11,NA,,elections,,NS,
4375,default,it is too hard to get an abortion,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list2,list2_NS,,,,Grace doesn't know that,Daniel,liberal,1,know,,,5914,12,N,,abortion,,NS,
4375,default,the military is underfunded,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_NS,,,,Emma didn't confess that,Elizabeth,conservative,0.31,confess,,,3554,13,N,,military,,NS,
4375,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_NS,,,,Allison didn't pretend that,Helen,liberal,1,pretend,,,3471,14,N,,medicaid,,NS,
4375,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_NS,,,,Wendy didn't pretend that,Lisa,conservative,0,pretend,,,3821,15,N,,masks,,NS,
4375,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_NS,,,,Tony doesn't think that,Amy,conservative,0,think,,,3387,16,S,,Trump_economy,,NS,
4375,default,the uprising at the Capitol was patriotic,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list2,list2_NS,,,,Glenn didn't hear that,Anthony,conservative,0,hear,,,3752,17,S,,capitol_uprising,,NS,
4375,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_NS,,,,Owen didn't hear that,Joseph,liberal,1,hear,,,3658,18,S,,gun_laws,,NS,
4375,default,it is too hard to get an abortion,0.28,M,34,18,0,INCORRECT,0.3,block2,age_question,0.5,0.69,0.61,M-N-Daniel.png,0.72,critical,list2,list2_NS,Grace,Sam,INCORRECT,Grace doesn't know that,Daniel,liberal,,know,,0.46,38983,20,N,0.72,abortion,,NS,
4375,default,it is too easy to buy guns,0.91,M,27,24,1,CORRECT,0.53,block2,age_question,0.22,0.36,0.3,M-S-Joseph.png,0.25,critical,list2,list2_NS,Owen,Danielle,CORRECT,Owen didn't hear that,Joseph,liberal,,hear,,0.85,27505,21,S,0.3,gun_laws,,NS,
4375,default,Trump handled the pandemic well,1,M,25,20,1,CORRECT,0.28,block2,name_question,0.16,0.26,0.04,M-S-Ryan.png,0.15,critical,list2,list2_NS,Danny,Elena,CORRECT,Danny didn't say that,Ryan,conservative,,say,,1,27113,22,S,0.86,Trump_pandemic,,NS,
4375,default,medicaid is underfunded,0.09,F,29,18,0,INCORRECT,0.67,block2,age_question,0.56,0.54,0.72,F-N-Helen.png,0.79,critical,list2,list2_NS,Allison,Charlotte,INCORRECT,Allison didn't pretend that,Helen,liberal,,pretend,,0.4,26482,23,N,0.83,medicaid,,NS,
4375,default,COVID is an overhyped virus,0.35,M,30,43,0,INCORRECT,0.18,block2,name_question,0.52,0.45,0.12,M-N-John.png,0.37,critical,list2,list2_NS,Mary,Bill,INCORRECT,Mary doesn't know that,John,conservative,,know,,0.44,30991,24,N,0.45,covid,,NS,
4375,default,immigrants support the economy,1,F,30,40,0,INCORRECT,0.68,block2,name_question,0,0,0.44,F-S-Sarah.png,0,critical,list2,list2_NS,Ben,Rhonda,INCORRECT,Ben didn't say that,Sarah,liberal,,say,,1,21277,25,S,0,immigrants,,NS,
4375,default,the 2020 election was legitimate,0.02,M,26,19,0,INCORRECT,0.64,block2,age_question,0.36,0.16,0,M-N-Tim.png,0.18,critical,list2,list2_NS,Jen,Lucy,INCORRECT,Jen didn't confess that,Tim,liberal,,confess,,0.54,25140,26,N,0.4,2020_election,,NS,
4375,default,Trump's policies improved the American economy,0.38,F,26,20,1,CORRECT,0.51,block2,age_question,0.49,0.37,0.5,F-S-Amy.png,0.4,critical,list2,list2_NS,Tony,Olivia,CORRECT,Tony doesn't think that,Amy,conservative,,think,,0.48,26973,27,S,0.49,Trump_economy,,NS,
4375,default,the uprising at the Capitol was patriotic,1,M,29,31,1,CORRECT,0,block2,age_question,0,0,0,M-S-Anthony.png,0,critical,list2,list2_NS,Glenn,Sally,CORRECT,Glenn didn't hear that,Anthony,conservative,,hear,,1,19712,28,S,1,capitol_uprising,,NS,
4375,default,the military is underfunded,0.74,F,27,39,1,CORRECT,0.31,block2,name_question,0.4,0.54,0.66,F-N-Elizabeth.png,0.49,critical,list2,list2_NS,Emma,Judith,CORRECT,Emma didn't confess that,Elizabeth,conservative,,confess,,0.63,27011,29,N,0.74,military,,NS,
4375,default,the minimum wage is too low,1,F,36,37,0,INCORRECT,0.31,block2,name_question,0,0.21,0.65,F-S-Donna.png,0.17,critical,list2,list2_NS,Ken,Sandra,INCORRECT,Ken doesn't think that,Donna,liberal,,think,,1,23310,30,S,0.4,minimum_wage,,NS,
4375,default,closing businesses during COVID was unnecessary,0.66,F,28,42,1,CORRECT,0.34,block2,age_question,0.65,0.73,1,F-N-Ashley.png,0.72,MC,list2,list2_NS,the lockdown,affirmative action,CORRECT,NA,Ashley,conservative,,NA,,0.37,26579,31,N,0,lockdown,,NS,
4375,default,there are too few restrictions on welfare benefits,0.39,M,27,42,0,INCORRECT,0.05,block2,name_question,0.67,0.25,0.28,M-N-Jay.png,0.36,itIsT_F,list2,list2_NS,welfare,vaccine mandates,INCORRECT,NA,Jay,conservative,,NA,,0.39,31125,32,N,0.35,welfare,,NS,
4375,default,mask mandates are unnecessary,0.36,F,34,41,1,CORRECT,0.62,block2,name_question,0.58,0.62,0.62,F-N-Lisa.png,0.63,critical,list2,list2_NS,Wendy,Fran,CORRECT,Wendy didn't pretend that,Lisa,conservative,,pretend,,0.28,22738,33,N,0.32,masks,,NS,
4375,default,there are too few restrictions on welfare benefits,,M,,,,,,block3,,,,,M-N-Jay.png,,itIsT_F,list2,list2_NS,,,,NA,Jay,conservative,,NA,1,,22370,35,N,,welfare,true,NS,
4375,default,mask mandates are unnecessary,,F,,,,,,block3,,,,,F-N-Lisa.png,,critical,list2,list2_NS,,,,Wendy didn't pretend that,Lisa,conservative,,pretend,0.68,,28843,36,N,,masks,NA,NS,
4375,default,the agenda is longer than usual today,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_NS,,,,Ethan doesn't think that,Michael,N,,think,0.18,,13614,37,S,,agenda,NA,NS,
4375,default,the event website is working now,,F,,,,,,block3,,,,,F-S-Veronica.png,,MC,list2,list2_NS,,,,NA,Veronica,N,,NA,1,,11403,38,S,,website,NA,NS,
4375,default,immigrants support the economy,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_NS,,,,Ben didn't say that,Sarah,liberal,,say,0.85,,15786,39,S,,immigrants,NA,NS,
4375,default,the event was advertised on social media,,F,,,,,,block3,,,,,F-N-Michelle.png,,critical,list2,list2_NS,,,,Chloe didn't confess that,Michelle,N,,confess,1,,23648,40,N,,social_media,NA,NS,
4375,default,the 2020 election was legitimate,,M,,,,,,block3,,,,,M-N-Tim.png,,critical,list2,list2_NS,,,,Jen didn't confess that,Tim,liberal,,confess,0.32,,18674,41,N,,2020_election,NA,NS,
4375,default,the break will be shortened today,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list2,list2_NS,,,,Amelia doesn't know that,Anna,N,,know,1,,14129,42,N,,break,NA,NS,
4375,default,Trump's policies improved the American economy,,F,,,,,,block3,,,,,F-S-Amy.png,,critical,list2,list2_NS,,,,Tony doesn't think that,Amy,conservative,,think,0.71,,13628,43,S,,Trump_economy,NA,NS,
4375,default,closing businesses during COVID was unnecessary,,F,,,,,,block3,,,,,F-N-Ashley.png,,MC,list2,list2_NS,,,,NA,Ashley,conservative,,NA,1,,12011,44,N,,lockdown,NA,NS,
4375,default,the organizers' contact info is outdated,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_NS,,,,Noah didn't hear that,Jason,N,,hear,1,,14635,45,S,,contact,NA,NS,
4375,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_NS,,,,Mary doesn't know that,John,conservative,,know,1,,11661,46,N,,covid,NA,NS,
4375,default,last month's newsletter was sent late,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list2,list2_NS,,,,Liam didn't say that,Kimberly,N,,say,0,,11845,47,S,,newsletter,NA,NS,
4375,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_NS,,,,Glenn didn't hear that,Anthony,conservative,,hear,1,,18248,48,S,,capitol_uprising,NA,NS,
4375,default,Trump handled the pandemic well,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_NS,,,,Danny didn't say that,Ryan,conservative,,say,0.23,,10989,49,S,,Trump_pandemic,NA,NS,
4375,default,the military is underfunded,,F,,,,,,block3,,,,,F-N-Elizabeth.png,,critical,list2,list2_NS,,,,Emma didn't confess that,Elizabeth,conservative,,confess,0.78,,11861,50,N,,military,NA,NS,
4375,default,these events are well-organized,,M,,,,,,block3,,,,,M-N-James.png,,critical,list2,list2_NS,,,,Leah didn't pretend that,James,N,,pretend,0.49,,12011,51,N,,organized,NA,NS,
4375,default,the minimum wage is too low,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_NS,,,,Ken doesn't think that,Donna,liberal,,think,0.24,,12565,52,S,,minimum_wage,NA,NS,
4375,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-N-Daniel.png,,critical,list2,list2_NS,,,,Grace doesn't know that,Daniel,liberal,,know,1,,15660,53,N,,abortion,NA,NS,
4375,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-N-Helen.png,,critical,list2,list2_NS,,,,Allison didn't pretend that,Helen,liberal,,pretend,0.36,,11090,54,N,,medicaid,NA,NS,
4375,default,it is too easy to buy guns,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_NS,,,,Owen didn't hear that,Joseph,liberal,,hear,1,,9909,55,S,,gun_laws,NA,NS,
4668,default,Trump handled the pandemic well,,M,,,,,,block1,,,,,M-N-Tim.png,,critical,list2,list2_S,,,,Danny doesn't know that,Tim,conservative,0,know,,,6198,4,N,,Trump_pandemic,,S,
4668,default,mask mandates are unnecessary,,F,,,,,,block1,,,,,F-S-Amy.png,,critical,list2,list2_S,,,,Wendy didn't suggest that,Amy,conservative,0,suggest,,,4255,5,S,,masks,,S,
4668,default,the minimum wage is too low,,F,,,,,,block1,,,,,F-N-Elizabeth.png,,critical,list2,list2_S,,,,Ken didn't admit that,Elizabeth,liberal,1,admit,,,5024,6,N,,minimum_wage,,S,
4668,default,medicaid is underfunded,,F,,,,,,block1,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison didn't suggest that,Sarah,liberal,1,suggest,,,3504,7,S,,medicaid,,S,
4668,default,COVID is an overhyped virus,,M,,,,,,block1,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary isn't annoyed that,Anthony,conservative,0,be_annoyed,,,4609,8,S,,covid,,S,
4668,default,closing businesses during COVID was unnecessary,,F,,,,,,block1,,,,,F-S-Lily.png,,MC,list2,list2_S,,,,NA,Lily,conservative,0,NA,,,5147,9,S,,lockdown,,S,
4668,default,Trump's policies improved the American economy,,F,,,,,,block1,,,,,F-N-Lisa.png,,critical,list2,list2_S,,,,Tony didn't admit that,Lisa,conservative,0.71,admit,,,4691,10,N,,Trump_economy,,S,
4668,default,the military is underfunded,,F,,,,,,block1,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma doesn't think that,Donna,conservative,0,think,,,4726,11,S,,military,,S,
4668,default,the capital of the US is in Ohio,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,0,NA,,,5754,12,NA,,capital,,S,
4668,default,immigrants support the economy,,F,,,,,,block1,,,,,F-N-Helen.png,,critical,list2,list2_S,,,,Ben doesn't know that,Helen,liberal,1,know,,,4476,13,N,,immigrants,,S,
4668,default,the uprising at the Capitol was patriotic,,M,,,,,,block1,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn didn't confess that,John,conservative,0,confess,,,5702,14,N,,capitol_uprising,,S,
4668,default,the 2020 election was legitimate,,M,,,,,,block1,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen doesn't think that,Ryan,liberal,1,think,,,4954,15,S,,2020_election,,S,
4668,default,it is too hard to get an abortion,,M,,,,,,block1,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace isn't annoyed that,Joseph,liberal,0.69,be_annoyed,,,59521,16,S,,abortion,,S,
4668,default,U.S. presidential elections are held in November,,NA,,,,,,block1,,,,,NA.png,,O,list2,list2_S,,,,NA,NA,NA,1,NA,,,31694,17,NA,,elections,,S,
4668,default,it is too easy to buy guns,,M,,,,,,block1,,,,,M-N-Daniel.png,,critical,list2,list2_S,,,,Owen didn't confess that,Daniel,liberal,0.21,confess,,,5435,18,N,,gun_laws,,S,
4668,default,immigrants support the economy,0,F,29,19,1,CORRECT,0.49,block2,age_question,0.79,0.97,0.83,F-N-Helen.png,0.96,critical,list2,list2_S,Ben,Libby,CORRECT,Ben doesn't know that,Helen,liberal,,know,,0.2,83263,20,N,0.78,immigrants,,S,
4668,default,medicaid is underfunded,0.81,F,30,20,0,INCORRECT,0.82,block2,name_question,0.19,0.57,0.52,F-S-Sarah.png,0.65,critical,list2,list2_S,Allison,Isabelle,INCORRECT,Allison didn't suggest that,Sarah,liberal,,suggest,,0.82,44037,21,S,0.69,medicaid,,S,
4668,default,Trump's policies improved the American economy,0,F,34,31,0,INCORRECT,0.99,block2,name_question,0.8,0.97,0.58,F-N-Lisa.png,0.75,critical,list2,list2_S,Tony,Elena,INCORRECT,Tony didn't admit that,Lisa,conservative,,admit,,0.14,40082,22,N,0.63,Trump_economy,,S,
4668,default,there are too few restrictions on welfare benefits,0.32,F,28,42,0,INCORRECT,0.98,block2,age_question,0.81,0.85,0.64,F-S-Rachel.png,0.81,itIsT_F,list2,list2_S,welfare,affirmative action,INCORRECT,NA,Rachel,conservative,,NA,,0.16,48269,23,S,0.24,welfare,,S,
4668,default,closing businesses during COVID was unnecessary,0,F,22,40,0,INCORRECT,0.68,block2,name_question,0.63,0.84,0.71,F-S-Lily.png,1,MC,list2,list2_S,the lockdown,universal basic income,INCORRECT,NA,Lily,conservative,,NA,,0.45,50466,24,S,0.22,lockdown,,S,
4668,default,the military is underfunded,0.67,F,36,24,1,CORRECT,0.93,block2,age_question,0.63,0.69,0.64,F-S-Donna.png,0.87,critical,list2,list2_S,Emma,Danielle,CORRECT,Emma doesn't think that,Donna,conservative,,think,,0.33,39000,25,S,0.05,military,,S,
4668,default,it is too hard to get an abortion,0.59,M,27,18,1,CORRECT,1,block2,name_question,0.38,0.57,0.18,M-S-Joseph.png,0.67,critical,list2,list2_S,Grace,Charlotte,CORRECT,Grace isn't annoyed that,Joseph,liberal,,be_annoyed,,0.84,43066,26,S,0,abortion,,S,
4668,default,the uprising at the Capitol was patriotic,0,M,30,24,1,CORRECT,0.73,block2,name_question,0.76,0.72,0.3,M-N-John.png,0.87,critical,list2,list2_S,Glenn,Sally,CORRECT,Glenn didn't confess that,John,conservative,,confess,,0.18,42540,27,N,0,capitol_uprising,,S,
4668,default,Trump handled the pandemic well,0,M,26,37,1,CORRECT,0.27,block2,age_question,0.87,0.99,0.63,M-N-Tim.png,0.88,critical,list2,list2_S,Danny,Shari,CORRECT,Danny doesn't know that,Tim,conservative,,know,,0.11,36390,28,N,0.34,Trump_pandemic,,S,
4668,default,COVID is an overhyped virus,1,M,29,20,0,INCORRECT,0.88,block2,age_question,0.16,0.58,0.28,M-S-Anthony.png,0.64,critical,list2,list2_S,Mary,Judith,INCORRECT,Mary isn't annoyed that,Anthony,conservative,,be_annoyed,,0.8,41058,29,S,0.73,covid,,S,
4668,default,the minimum wage is too low,0.13,F,27,18,0,INCORRECT,0.74,block2,name_question,0.83,0.86,0.66,F-N-Elizabeth.png,0.81,critical,list2,list2_S,Ken,Sandra,INCORRECT,Ken didn't admit that,Elizabeth,liberal,,admit,,0.11,68348,30,N,1,minimum_wage,,S,
4668,default,the 2020 election was legitimate,1,M,25,41,1,CORRECT,0.92,block2,name_question,0.08,0.34,0.5,M-S-Ryan.png,0.77,critical,list2,list2_S,Jen,Fran,CORRECT,Jen doesn't think that,Ryan,liberal,,think,,0.87,35474,31,S,0.23,2020_election,,S,
4668,default,it is too easy to buy guns,0,M,34,43,0,INCORRECT,0.36,block2,age_question,0.78,0.94,0.57,M-N-Daniel.png,0.95,critical,list2,list2_S,Owen,Bill,INCORRECT,Owen didn't confess that,Daniel,liberal,,confess,,0.24,38007,32,N,0.62,gun_laws,,S,
4668,default,mask mandates are unnecessary,0.73,F,26,42,1,CORRECT,0.76,block2,age_question,0.14,1,0.66,F-S-Amy.png,0.79,critical,list2,list2_S,Wendy,Lucy,CORRECT,Wendy didn't suggest that,Amy,conservative,,suggest,,0.84,38688,33,S,0.95,masks,,S,
4668,default,the break will be shortened today,,M,,,,,,block3,,,,,M-S-Jason.png,,critical,list2,list2_S,,,,Amelia isn't annoyed that,Jason,N,,be_annoyed,1,,30186,35,S,,break,NA,S,
4668,default,medicaid is underfunded,,F,,,,,,block3,,,,,F-S-Sarah.png,,critical,list2,list2_S,,,,Allison didn't suggest that,Sarah,liberal,,suggest,0.29,,38750,36,S,,medicaid,NA,S,
4668,default,the 2020 election was legitimate,,M,,,,,,block3,,,,,M-S-Ryan.png,,critical,list2,list2_S,,,,Jen doesn't think that,Ryan,liberal,,think,0.22,,45801,37,S,,2020_election,NA,S,
4668,default,COVID is an overhyped virus,,M,,,,,,block3,,,,,M-S-Anthony.png,,critical,list2,list2_S,,,,Mary isn't annoyed that,Anthony,conservative,,be_annoyed,0.72,,17413,38,S,,covid,NA,S,
4668,default,the event website is working now,,M,,,,,,block3,,,,,M-N-Jacob.png,,MC,list2,list2_S,,,,NA,Jacob,N,,NA,1,,14550,39,N,,website,NA,S,
4668,default,it is too hard to get an abortion,,M,,,,,,block3,,,,,M-S-Joseph.png,,critical,list2,list2_S,,,,Grace isn't annoyed that,Joseph,liberal,,be_annoyed,0.78,,23261,40,S,,abortion,NA,S,
4668,default,the uprising at the Capitol was patriotic,,M,,,,,,block3,,,,,M-N-John.png,,critical,list2,list2_S,,,,Glenn didn't confess that,John,conservative,,confess,0.82,,31169,41,N,,capitol_uprising,NA,S,
4668,default,the organizers' contact info is outdated,,M,,,,,,block3,,,,,M-N-James.png,,critical,list2,list2_S,,,,Noah didn't confess that,James,N,,confess,0.63,,23454,42,N,,contact,NA,S,
4668,default,the military is underfunded,,F,,,,,,block3,,,,,F-S-Donna.png,,critical,list2,list2_S,,,,Emma doesn't think that,Donna,conservative,,think,0.86,,27533,43,S,,military,NA,S,
4668,default,these events are well-organized,,M,,,,,,block3,,,,,M-S-Michael.png,,critical,list2,list2_S,,,,Leah didn't suggest that,Michael,N,,suggest,0.41,,23464,44,S,,organized,NA,S,
4668,default,the event was advertised on social media,,F,,,,,,block3,,,,,F-S-Kimberly.png,,critical,list2,list2_S,,,,Chloe doesn't think that,Kimberly,N,,think,0.78,,16990,45,S,,social_media,NA,S,
4668,default,last month's newsletter was sent late,,F,,,,,,block3,,,,,F-N-Anna.png,,critical,list2,list2_S,,,,Liam doesn't know that,Anna,N,,know,1,,20039,46,N,,newsletter,NA,S,
